Source,Target,Weight
1357789,716508,15
1044683,865868,15
513870,236208,15
1604699,182873,15
542073,540129,15
1171638,308562,15
934152,1190731,15
1675153,415026,15
592808,1014938,15
335067,1371000,15
503471,203993,15
1058204,935149,15
522349,1624461,15
1328202,287543,15
1616541,481497,15
1027326,373517,15
1360594,191332,15
1169703,532601,15
1439252,1006748,15
1092487,258909,15
802812,750923,15
638750,193584,15
330429,935149,15
78844,403345,15
1387636,1292104,15
873017,415284,15
91628,329515,15
275533,755025,15
165707,247792,15
1574803,1128705,15
1293105,641134,15
1700369,1697739,15
927213,47744,15
1685843,1650660,15
905736,1629198,15
1175062,1625790,15
1702584,761777,15
648604,528965,15
355604,1702584,15
1253028,422392,15
796404,286113,15
793817,799935,15
516491,136568,15
145876,905736,15
1344625,97572,15
994549,1097885,15
306747,441576,15
352847,910540,15
304644,1417399,15
566402,545229,15
329114,533008,15
403623,428026,15
1587715,1246667,15
189375,594839,15
280223,357960,15
1154238,232029,15
1362417,317789,15
248675,778860,15
1130854,1491430,15
738808,104466,15
283169,987795,15
133202,845105,15
1270443,485120,15
62752,534512,15
71326,401226,15
1536728,526319,15
506190,592908,15
59492,699659,15
639311,222678,15
1408251,1648995,15
786425,862348,15
1365531,1500746,15
935808,413074,15
454953,409288,15
100541,550981,15
118789,782828,15
1667996,1664372,15
50467,429575,15
287043,1678458,15
565102,1311107,15
348762,1352778,15
756602,1166220,15
80402,1455854,15
465125,1402449,15
1250347,750923,15
1613951,1346624,15
377956,1459035,15
247138,248379,15
1011021,1397701,15
857205,1189784,15
815734,544884,15
1152772,270730,15
1706954,1171170,15
1627287,910903,15
1346494,579765,15
1694073,1090051,15
228703,1228747,15
143300,399535,15
852426,329634,15
120522,383643,15
1481643,1123537,15
1246575,499473,15
535819,1354951,15
358105,1221892,15
1337993,1082899,15
763901,1642192,15
1148656,483227,15
14270,1357451,15
1612662,732096,15
1690614,119094,15
9066,531124,15
565559,1143154,15
598481,616397,15
1683403,625122,15
273058,1503679,15
274700,386283,15
671994,1695369,15
1211437,291559,15
1604728,308261,15
110468,1522988,15
784075,867485,15
732829,592410,15
1171867,1703516,15
1124181,809946,15
322246,636754,15
1122837,148230,15
1333103,1219240,15
88483,1160389,15
362156,315040,15
1609381,68101,15
1679798,825099,15
203993,1221892,15
487185,482539,15
931774,973515,15
1162110,1063985,15
1128166,1606771,15
674595,1604969,15
41446,234102,15
572828,1630634,15
1512352,1509946,15
680718,261398,15
579454,320375,15
667239,1062114,15
1183335,50416,15
1697893,258678,15
1208116,809561,15
46412,1078023,15
791013,1076953,15
145399,1644695,15
955789,1678920,15
320676,1503697,15
1241580,1310963,15
12713,1199289,15
1323915,1114369,15
618163,368616,15
1246477,1123285,15
122326,6610,15
621399,639187,15
1605106,535320,15
906884,1089709,15
1535767,1155397,15
1085389,118606,15
1028340,1524820,15
1099335,987795,15
38303,686705,15
292302,689432,15
550516,117783,15
1357451,745635,15
554480,82830,15
128480,477008,15
309078,1235094,15
1315233,50416,15
110555,145469,15
345230,961582,15
763290,815326,15
1480800,289946,15
1274587,425688,15
221254,877396,15
449975,1584434,15
226237,1704745,15
422287,538142,15
373894,1121927,15
433847,1095282,15
134786,384501,15
864093,151040,15
1250770,1648358,15
838404,838461,15
1397115,926339,15
1180994,7561,15
117705,13696,15
1479703,1421372,15
520428,128649,15
763901,1413265,15
1318620,1654310,15
1168354,1517708,15
1494564,280182,15
117289,192903,15
748886,277755,15
580791,715806,15
1665845,44363,15
477632,1458724,15
715798,1441588,15
557810,1498672,15
394540,1579520,15
134551,275155,15
254210,1536345,15
443316,1357266,15
114615,1252580,15
328708,1274811,15
1509946,1672385,15
674595,576653,15
714851,1702718,15
284245,1687007,15
14412,1408638,15
1361662,875811,15
1467087,1167410,15
1485411,502803,15
187418,1584434,15
1316079,852077,15
1315131,1438620,15
851333,636470,15
1603550,791974,15
1653712,377489,15
1069158,1700630,15
266880,1556821,15
1453933,1691583,15
1305232,783495,15
1611723,1706997,15
1021389,287980,15
1063620,744235,15
1674159,1694572,15
147831,257526,15
208452,1170913,15
24523,805380,15
1013238,741001,15
1024181,301896,15
204003,1613414,15
26355,502936,15
140068,425777,15
319908,161573,15
869791,75289,15
275581,1152957,15
12487,70510,15
1493906,774947,15
1223672,234821,15
1058324,1300892,15
1030133,501006,15
1517709,976498,15
221519,1269412,15
975506,1680007,15
801563,700620,15
1572897,793428,15
220815,160002,15
1263629,1008964,15
521167,715913,15
561811,742395,15
454963,589081,15
1130854,81608,15
268326,1347120,15
1565903,502770,15
1538542,592285,15
171156,292185,15
1277859,567348,15
1565848,1212303,15
1517651,795174,15
1663422,961582,15
1334257,775255,15
1381807,59631,15
1547069,33938,15
1058374,41708,15
405268,408270,15
1440384,1286194,15
1154785,498019,15
1709054,1249999,15
717441,296761,15
408018,351887,15
1119960,375481,15
240949,281753,15
1110773,1027403,15
973493,646122,15
507912,1240215,15
368349,193523,15
1191607,1430249,15
29744,1414789,15
369182,1549641,15
1117293,1215388,15
409212,440083,15
288946,761523,15
1424743,865915,15
178847,1195765,15
990756,9946,15
907289,461417,15
942059,134096,15
1406225,1613673,15
1043837,445747,15
567580,857672,15
477591,363034,15
578375,151287,15
1355332,150979,15
759715,1551026,15
405756,362955,15
529357,550066,15
234102,1145908,15
972537,306919,15
1667714,559539,15
10489,414595,15
320305,620995,15
432561,1645421,15
1476133,1346685,15
1300959,816350,15
1434618,1594050,15
268463,1358325,15
822386,1026477,15
1566036,1619793,15
245556,926030,15
817949,50416,15
1082237,503589,15
1159962,493441,15
91534,1328611,15
811246,561862,15
239869,908700,15
1266274,1441355,15
1405820,1588565,15
1688873,1414345,15
1228516,1336062,15
1139395,1162407,15
32026,502936,15
1526891,905736,15
529742,769449,15
286530,1087724,15
1583347,66018,15
215348,862299,15
13278,1631298,15
1430437,955277,15
1493885,130810,15
1434300,511257,15
1285127,1689921,15
338504,48887,15
1415762,735583,15
375283,591010,15
35039,1544638,15
825137,690527,15
502403,1008684,15
316259,1466808,15
8426,56547,15
130838,233195,15
295017,878328,15
558918,586628,15
941866,793216,15
157874,7561,15
1580409,1328067,15
51414,1128713,15
1074110,1367996,15
1472201,1097527,15
1024181,305255,15
551646,1433340,15
369252,1446919,15
659620,994704,15
672524,1103383,15
24948,1299897,15
1702515,398657,15
653174,1579028,15
1514788,324629,15
1459587,878385,15
620167,1398279,15
58837,586652,15
1408353,1230525,15
701299,1110207,15
799612,860703,15
944685,1121666,15
910242,1246704,15
519485,126813,15
981884,1469441,15
304318,298560,15
1301974,677201,15
926186,825549,15
107817,1622626,15
104145,1491807,15
1218479,516769,15
718210,482134,15
1284448,1020678,15
581581,504950,15
1056971,230100,15
521692,1272762,15
834818,764503,15
146546,540571,15
574803,444062,15
1069080,355604,15
1479095,125987,15
257414,49806,15
592889,805380,15
380910,127926,15
129771,1434515,15
319149,1518099,15
545382,357824,15
316572,1049583,15
883794,583372,15
126430,379494,15
1457788,1606145,15
1336772,334393,15
522153,866248,15
80317,1398403,15
727949,319908,15
254310,1582927,15
202883,1660245,15
133978,232131,15
240933,1139509,15
847551,1557304,15
50416,1678669,15
1519076,52991,15
1547071,331543,15
839301,1433798,15
769196,1285176,15
402564,487077,15
1650993,276709,15
1679188,959456,15
944436,87583,15
322215,709119,15
757538,157123,15
1175875,13810,15
1569100,1447553,15
1414789,988018,15
1441913,1208107,15
700320,830165,15
1666056,578849,15
38199,1248229,15
391041,1026946,15
191642,1514756,15
678019,1034659,15
994977,617069,15
1351579,304192,15
1685843,236208,15
14648,1596316,15
444496,1699386,15
1251752,5135,15
48609,64419,15
662121,179373,15
602283,788247,15
1378584,1350893,15
1108789,1709128,15
366587,552557,15
1509319,1606225,15
715051,123040,15
141178,908700,15
129386,771311,15
220965,1142393,15
1524219,834526,15
795059,853663,15
125338,1275808,15
306723,319149,15
1361945,1265136,15
1369922,1126480,15
1541003,99694,15
1072255,1194844,15
1277704,862299,15
654649,1074903,15
405268,317688,15
468901,909584,15
633190,644523,15
330554,814539,15
739906,837411,15
1177622,69988,15
1325408,73489,15
179931,815326,15
295017,1404120,15
22793,891323,15
247448,550268,15
583356,1165785,15
1655265,809239,15
36889,801563,15
561703,721636,15
